date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:39	3688/3688	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:45%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-prop-en-eventos-deportivos-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-prop-en-eventos-deportivos-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/)
15:43:39	4452/4452	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:48%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-sistema-y-como-se-usan-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-sistema-y-como-se-usan-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/)
15:43:40	3584/3584	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:51%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-total-de-puntos-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-total-de-puntos-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/)
15:43:40	42036/42036	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:41%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro176.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro176.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/)
15:43:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:29%20GMT	https://apuestapro.xyz/?p=848	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/indexab1b.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/)
15:43:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:30%20GMT	https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/fb-messenger://share/?link=https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/fb-messenger_/share/indexf517.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-de-jugador/)
15:43:41	2521/2521	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Nov%202024%2020:13:30%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-de-primer-goleador-en-futbol%2F	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embedc071.json	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:41	850/850	---M-Z	200	added ('OK')	application/rss+xml	etag:%225232212287c48bb43554f89bf267fb0c%22	https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/feed/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/feed/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:41	2717/2717	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Nov%202024%2020:13:30%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-de-primer-goleador-en-futbol%2F&format=xml	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed9cda	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:30%20GMT	https://apuestapro.xyz/?p=823	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/index3239.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:42	56940/56940	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:26%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-primer-goleador-en-futbol.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-primer-goleador-en-futbol.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:42	11462/11462	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:25%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro165.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro165.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:42	3536/3536	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:33%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-in-play-en-eventos-deportivos-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-in-play-en-eventos-deportivos-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:42	20810/20810	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:26%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro166.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro166.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:42	4578/4578	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:36%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-linea-de-dinero-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-linea-de-dinero-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:43	73785/73785	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Nov%202024%2020:13:32%20GMT	https://apuestapro.xyz/que-son-las-apuestas-in-play-en-eventos-deportivos/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-in-play-en-eventos-deportivos/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:43	2473/2473	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Nov%202024%2020:13:32%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-exoticas-en-deportes%2F	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embedfa5d.json	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:32%20GMT	https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/fb-messenger://share/?link=https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/fb-messenger_/share/index6e15.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-primer-goleador-en-futbol/)
15:43:44	826/826	---M-Z	200	added ('OK')	application/rss+xml	etag:%225232212287c48bb43554f89bf267fb0c%22	https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/feed/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/feed/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:44	2669/2669	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Nov%202024%2020:13:33%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-exoticas-en-deportes%2F&format=xml	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed4e12	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:33%20GMT	https://apuestapro.xyz/?p=818	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/indexefa2.html	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:44	107008/107008	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:23%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-exoticas-en-deportes.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-exoticas-en-deportes.webp	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:44	24350/24350	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:23%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro163.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro163.webp	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:44	29352/29352	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:23%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro164.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro164.webp	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:34%20GMT	https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/fb-messenger://share/?link=https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/fb-messenger_/share/index7f3c.html	(from https://apuestapro.xyz/que-son-las-apuestas-exoticas-en-deportes/)
15:43:45	2512/2512	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Nov%202024%2020:13:34%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-de-prop-en-eventos-deportivos%2F	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed14a0.json	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:45	852/852	---M-Z	200	added ('OK')	application/rss+xml	etag:%225232212287c48bb43554f89bf267fb0c%22	https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/feed/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/feed/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:34%20GMT	https://apuestapro.xyz/?p=853	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/index9fe1.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:46	2708/2708	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Nov%202024%2020:13:35%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-de-prop-en-eventos-deportivos%2F&format=xml	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed78ce	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:46	69546/69546	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:45%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-prop-en-eventos-deportivos.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-prop-en-eventos-deportivos.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:46	18932/18932	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:44%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro177.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro177.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:46	21508/21508	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:44%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro178.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro178.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:46	3892/3892	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:57%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-es-el-handicap-asiatico-en-apuestas-deportivas-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-es-el-handicap-asiatico-en-apuestas-deportivas-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:47	2500/2500	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Nov%202024%2020:13:36%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fcomo-funcionan-las-apuestas-de-doble-oportunidad%2F	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embedab32.json	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:47	78516/78516	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Nov%202024%2020:13:36%20GMT	https://apuestapro.xyz/que-es-el-handicap-asiatico-en-apuestas-deportivas/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-es-el-handicap-asiatico-en-apuestas-deportivas/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:36%20GMT	https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/fb-messenger://share/?link=https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/fb-messenger_/share/index3df0.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-prop-en-eventos-deportivos/)
15:43:47	846/846	---M-Z	200	added ('OK')	application/rss+xml	etag:%225232212287c48bb43554f89bf267fb0c%22	https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/feed/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/feed/index.html	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:37%20GMT	https://apuestapro.xyz/?p=508	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/indexa5f2.html	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:48	2696/2696	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Nov%202024%2020:13:37%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fcomo-funcionan-las-apuestas-de-doble-oportunidad%2F&format=xml	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embeda9e3	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:48	73332/73332	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:43%20GMT	https://apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-doble-oportunidad.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-doble-oportunidad.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:48	20056/20056	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:43%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro39.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro39.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:48	2908/2908	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:48%20GMT	https://apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-marcador-exacto-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-marcador-exacto-150x120.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:49	14092/14092	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:43%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro40.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro40.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:49	2742/2742	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:50%20GMT	https://apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-primer-tiempo-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-primer-tiempo-150x120.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:49	3886/3886	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:53%20GMT	https://apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-futuro-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-futuro-150x120.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:39%20GMT	https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/fb-messenger://share/?link=https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/fb-messenger_/share/index9ab2.html	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-doble-oportunidad/)
15:43:50	2461/2461	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Nov%202024%2020:13:39%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-de-linea-de-dinero%2F	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed5320.json	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:50	820/820	---M-Z	200	added ('OK')	application/rss+xml	etag:%225232212287c48bb43554f89bf267fb0c%22	https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/feed/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/feed/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:50	2657/2657	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Nov%202024%2020:13:39%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fque-son-las-apuestas-de-linea-de-dinero%2F&format=xml	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed7d27	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:39%20GMT	https://apuestapro.xyz/?p=838	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/indexec9a.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:51	59384/59384	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:36%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-linea-de-dinero.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-linea-de-dinero.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:51	29578/29578	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:35%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro171.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro171.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:51	4844/4844	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:39%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-empate-no-accion-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-empate-no-accion-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:51	29404/29404	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:35%20GMT	https://apuestapro.xyz/wp-content/uploads/Apuestapro172.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Apuestapro172.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:51	3566/3566	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2017:01:42%20GMT	https://apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-prop-de-jugador-150x120.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Que-son-las-apuestas-de-prop-de-jugador-150x120.webp	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:52	2476/2476	---M-Z	200	added ('OK')	application/json	date:Sat,%2023%20Nov%202024%2020:13:41%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fcomo-funcionan-las-apuestas-de-primer-tiempo%2F	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embed54ba.json	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/)
15:43:52	73531/73531	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Nov%202024%2020:13:41%20GMT	https://apuestapro.xyz/que-son-las-apuestas-de-empate-no-accion/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-empate-no-accion/index.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:41%20GMT	https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/fb-messenger://share/?link=https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/fb-messenger_/share/indexcd24.html	(from https://apuestapro.xyz/que-son-las-apuestas-de-linea-de-dinero/)
15:43:53	834/834	---M-Z	200	added ('OK')	application/rss+xml	etag:%225232212287c48bb43554f89bf267fb0c%22	https://apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/feed/	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/feed/index.html	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/)
15:43:53	2672/2672	---M-Z	200	added ('OK')	text/xml	date:Sat,%2023%20Nov%202024%2020:13:42%20GMT	https://apuestapro.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fapuestapro.xyz%2Fcomo-funcionan-las-apuestas-de-primer-tiempo%2F&format=xml	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-json/oembed/1.0/embedfe4d	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/)
15:43:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Nov%202024%2020:13:42%20GMT	https://apuestapro.xyz/?p=518	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/indexa51f.html	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/)
15:43:53	59466/59466	---M--	200	added ('OK')	image/webp	date:Thu,%2001%20Aug%202024%2016:57:50%20GMT	https://apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-primer-tiempo.webp	C:/Users/JesusConsultorio/Desktop/Apuesta/Apuestas/apuestapro.xyz/wp-content/uploads/Como-funcionan-las-apuestas-de-primer-tiempo.webp	(from https://apuestapro.xyz/como-funcionan-las-apuestas-de-primer-tiempo/)
